,Country Name,Country Code,Year,15_to_19_women_rate,20_to_24_women_rate,25_to_29_women_rate,30_to_34_women_rate,35_to_39_women_rate,40_to_44_women_rate
1780,St. Vincent and the Grenadines,VCT,2006,9.28044212690952,9.22903202115159,8.26417450058755,7.40305522914219,6.48868977673326,6.60528055229142
1781,Sudan,SDN,2006,11.4938697977798,9.85064797669428,7.6358448820751,5.84866715398676,4.99115647508185,4.48735705677341
1782,Suriname,SUR,2006,8.94157447868493,8.85622536799563,7.7627140244809,7.49121888957331,7.17473202889511,6.81421893012379
1783,Sweden,SWE,2006,6.46881832111129,5.74447828069964,5.86185869177526,6.52263584427997,6.83667858784214,6.90735973433307
1784,Switzerland,CHE,2006,5.67490641931493,5.77563617550668,6.2000548838781,6.8132746576054,7.89532920357511,8.28363526462319
1785,Syrian Arab Republic,SYR,2006,11.0298687447939,10.2840876435567,8.93318704055411,7.42709785067682,6.08278198310282,4.70956297589472
1786,Tajikistan,TJK,2006,12.3510787518039,10.1326719731335,7.82352157728395,6.66536383989786,5.96445053117118,5.42736464463456
1787,Tanzania,TZA,2006,10.689393270541,9.53562269451279,7.99174013891987,6.18530789788273,4.65279411005867,3.75160821352964
1788,Thailand,THA,2006,7.51826724339502,7.87532977130165,7.54188974977988,7.83352720599981,8.68810419380999,8.75060852985639
1789,Timor-Leste,TLS,2006,10.7226681736433,8.66979061824542,6.52100829937136,5.96084198194928,5.28827115679707,4.59868497038296
1790,Togo,TGO,2006,10.5901841763766,9.21249249535265,7.97098146330844,6.67642341688082,5.45790679440583,4.44703717372855
1791,Tonga,TON,2006,9.90209763466356,9.07604642713731,7.3837887450523,6.41719410291221,6.12559037803316,4.73736543205155
1792,Trinidad and Tobago,TTO,2006,8.99113156060268,10.1951516134845,9.04066789334899,7.68351595967312,6.8636537568283,7.69414114408827
1793,Tunisia,TUN,2006,10.179530107452,10.2581957493526,9.1911371439252,8.11431432986123,7.40078479113159,6.91462998217318
1794,Turkiye,TUR,2006,9.20413531308705,9.0605068595521,8.70797479346415,7.95036708234017,7.37344903991222,6.36796322631032
1795,Turkmenistan,TKM,2006,11.5424783217385,9.9070984272421,8.07523082029638,7.23537925732503,6.45727357967041,6.46489972416454
1796,Turks and Caicos Islands,TCA,2006,6.5481264969756,7.44935655421589,8.9554662444688,10.043437664921,9.88511346567613,8.6428774408314
1797,Tuvalu,TUV,2006,8.68076535750252,6.86807653575025,6.54582074521652,5.28700906344411,5.77039274924471,7.06948640483384
1798,Uganda,UGA,2006,11.3672680618675,8.66092992247227,6.77211077075412,5.62196630080082,4.6269093793286,3.56859746465959
1799,Ukraine,UKR,2006,6.77353176133739,7.48014028703072,6.81862396429469,6.70390737604136,6.37203067465035,7.03635579780032
1800,United Arab Emirates,ARE,2006,9.98533517986331,14.3327030928017,14.7750952329476,11.5530500038413,8.07533923869392,5.25394206274259
1801,United Kingdom,GBR,2006,6.30350813844785,6.3839245285255,6.37133712521679,6.63006405872374,7.47391926104262,7.59452613329785
1802,United States,USA,2006,6.97900123159549,6.73067332689939,6.65012019647782,6.47221097825895,7.01907247773918,7.46465463493426
1803,Uruguay,URY,2006,7.37680026061441,6.88678239132324,7.0156656347289,6.87242651257636,6.19581128005907,6.30589239077399
1804,Uzbekistan,UZB,2006,11.3312913051085,9.95421270482116,8.39484299989031,7.36551511671207,6.44917219391511,6.16035580268937
1805,Vanuatu,VUT,2006,11.1310698596622,9.5462441677505,7.70038836187687,6.74267160228833,6.14193853513902,5.15602688519223
1806,"Venezuela, RB",VEN,2006,9.79201245691638,9.07239855816004,8.38599380555895,7.50988996855406,6.83195629689648,6.16484022511971
1807,Viet Nam,VNM,2006,9.90758408665673,9.52732108348357,8.75974703294201,8.01412508150801,6.85096827996035,6.58651732447671
1808,Virgin Islands (U.S.),VIR,2006,7.10850968032418,6.33498424133273,5.28500675371454,6.05763169743359,6.86717694732103,7.53714542998649
1809,West Bank and Gaza,PSE,2006,11.7106720038535,9.43040796631907,7.48195447738943,6.02461697527445,4.9666591161235,4.1074403713765
1810,"Yemen, Rep.",YEM,2006,12.4104454526185,9.88838948573768,7.35531623515946,5.51566456172426,4.33766658349246,3.39948090829911
1811,Zambia,ZMB,2006,11.2322737578498,9.63203437662781,7.95128784184108,6.35018585491021,4.84673734445531,3.71795267207987
1812,Zimbabwe,ZWE,2006,11.6837726446406,12.220951415644,9.35929464475965,6.78027139974929,4.48517936225474,2.89303148797629
1813,Africa Eastern and Southern,AFE,2006,10.9445597607456,9.31337278815319,7.53290948113218,6.09965758802652,5.2634339434121,4.31673509047753
1814,Africa Western and Central,AFW,2006,10.4016607197594,9.13319166718245,7.79823252981826,6.2805428798936,5.04602797165247,4.18585263734634
1815,Arab World,ARB,2006,10.8054050669519,9.9221206823126,8.60691398073233,7.28261807273958,6.19774997754674,5.20379083067543
1816,Caribbean small states,CSS,2006,9.62693494520417,9.33385851252427,8.19470379828454,7.5100871951711,7.12675800631446,6.87152352694009
1817,Central Europe and the Baltics,CEB,2006,6.66486266615431,7.18954729053589,7.54964302035435,7.2522004119601,6.72374320293928,6.17960136367954
1818,Early-demographic dividend,EAR,2006,10.2353435474463,9.43664439053602,8.3046233298727,7.31833155934594,6.4832065077768,5.66301126404862
1819,East Asia & Pacific,EAS,2006,8.85252133035973,8.21884537512344,7.52188714890051,8.30136746972887,8.74127950975698,7.97673600890534
1820,East Asia & Pacific (excluding high income),EAP,2006,9.27253539624518,8.46961440012608,7.60364304098756,8.38060409146019,8.90037859140124,8.08267525661049
1821,East Asia & Pacific (IDA & IBRD countries),TEA,2006,9.29479365520922,8.48728130500288,7.61646361555876,8.38616248954088,8.89789509755472,8.09183977958769
1822,Euro area,EMU,2006,5.49985583688162,5.87020814981207,6.40822045926698,6.84535142249115,7.4633001133109,7.67876888409063
1823,Europe & Central Asia,ECS,2006,6.89214805054639,7.09215647848304,7.01644858339864,6.9817529759221,7.00421020071268,7.16860866351931
1824,Europe & Central Asia (excluding high income),ECA,2006,8.30610000591224,8.32753440235034,7.56440776656443,7.09244041163886,6.56290583450681,6.88954362330771
1825,Europe & Central Asia (IDA & IBRD countries),TEC,2006,8.10347913756866,8.21777243854504,7.58724199456153,7.10278985865412,6.59784266832631,6.76008593222062
1826,European Union,EUU,2006,5.76034692148271,6.14291298068233,6.64992716341522,6.9349140444862,7.29291602888297,7.31843701333543
1827,Fragile and conflict affected situations,FCS,2006,10.2452210593306,8.99589527765341,7.63587456643178,6.40421337204421,5.39526860042115,4.60990819098632
1828,Heavily indebted poor countries (HIPC),HPC,2006,10.7752377413654,9.06691534503088,7.50223502834195,6.07116477615762,4.97320236000977,4.10329374837449
1829,High income,HIC,2006,6.28899727457481,6.49883636419804,6.80119975296435,7.02346406087531,7.27375306055838,7.30565093212799
1830,IBRD only,IBD,2006,9.48102616248041,8.86127787087056,7.94502790361805,7.81305274547235,7.63806875573759,6.97725643273715
1831,IDA & IBRD total,IBT,2006,9.78024120048772,8.97918184796101,7.91740421510343,7.49966163812315,7.11203628969362,6.40370125153386
1832,IDA blend,IDB,2006,10.8817687882021,9.45576004713684,7.79676013732617,6.37198152478257,5.26322491837051,4.51328574240172
1833,IDA only,IDX,2006,10.7006589434162,9.32091937548937,7.84176522052158,6.52281263002898,5.45069540595708,4.53049323039826
1834,IDA total,IDA,2006,10.7604279185191,9.36541882694706,7.82691286558642,6.47303609477284,5.38882732298047,4.52481450032776
1835,Late-demographic dividend,LTE,2006,9.01008215867499,8.395521083895,7.57361685962601,8.20318463002527,8.62144291622008,8.05120663555361
1836,Latin America & Caribbean,LCN,2006,9.44271650391627,9.02627435262735,8.35002958951554,7.58265718621511,6.91759661681404,6.37108986412161
1837,Latin America & Caribbean (excluding high income),LAC,2006,9.4944569050861,9.09462600952379,8.39237418953147,7.59663731737368,6.90359508534018,6.34169419642268
1838,Latin America & the Caribbean (IDA & IBRD countries),TLA,2006,9.50632970725028,9.09629120911576,8.4125364850339,7.57408215846197,6.86777385823265,6.30023184226953
1839,Least developed countries: UN classification,LDC,2006,10.7190946029021,9.25203251155155,7.7185444360461,6.43472715000753,5.37586521421721,4.43851692095584
1840,Low & middle income,LMY,2006,9.8074371653544,8.98718061725115,7.90793897610062,7.50647814112425,7.1287035518219,6.41650894208969
1841,Low income,LIC,2006,10.6342194432871,8.86167406595508,7.29132477656448,6.07281546952549,5.16093109753269,4.22660072154473
1842,Lower middle income,LMC,2006,10.3070142351187,9.46411413773953,8.22428882152589,7.15296278358043,6.21763395434379,5.47932087726514
1843,Middle East & North Africa,MEA,2006,11.0189485984763,10.4897618103845,9.02804687722151,7.51937038673817,6.44723986280326,5.44719991832187
1844,Middle East & North Africa (excluding high income),MNA,2006,11.1517600639816,10.5980958411918,8.94486713869648,7.33757019993078,6.34512775432125,5.44311829766863
1845,Middle East & North Africa (IDA & IBRD countries),TMN,2006,11.1456385225922,10.6108850645847,8.96088984239347,7.35195045723738,6.36022557603653,5.45774744964308
1846,Middle income,MIC,2006,9.73109741488262,8.99876908384536,7.96487315984686,7.63885331840093,7.31039498638106,6.6187109625908
1847,North America,NAC,2006,6.93646493515501,6.72709851462518,6.64684417126069,6.48440000119831,7.01911019826523,7.53501036816663
1848,Not classified,INX,2006,..,..,..,..,..,..
1849,OECD members,OED,2006,6.71717102543289,6.8131718356799,6.94920133747551,7.06414374961532,7.21097501162103,7.18487903793448
1850,Other small states,OSS,2006,10.3557429212171,9.3846678792734,8.2163519749382,6.94100436794737,6.00932070107211,5.36028750412191
1851,Pacific island small states,PSS,2006,10.3168555422496,9.44137075268287,8.21745332796049,6.82920212907378,6.14987678371732,5.49180106696224
1852,Post-demographic dividend,PST,2006,6.08651100923757,6.29584776132448,6.55349717702614,6.89555698633326,7.24942212726678,7.43893500771548
1853,Pre-demographic dividend,PRE,2006,10.5822877018266,9.07990776655791,7.59278551875605,6.1817688197402,5.01900417332072,4.10320055768144
1854,Small states,SST,2006,10.1991619088993,9.37767092576214,8.2118498096654,7.05389121009524,6.25473557776118,5.68832567270359
1855,South Asia,SAS,2006,10.2015248247262,9.29487872926973,8.13564615522501,7.23253283911299,6.3386653888298,5.58361724130645
1856,South Asia (IDA & IBRD),TSA,2006,10.2015248247262,9.29487872926972,8.13564615522501,7.23253283911299,6.3386653888298,5.58361724130645
1857,Sub-Saharan Africa,SSF,2006,10.727096770967,9.24119965408985,7.63918696381043,6.17211278394091,5.17635006769058,4.26430897177273
1858,Sub-Saharan Africa (excluding high income),SSA,2006,10.7273514357206,9.24133377430496,7.63903168744943,6.17184296740469,5.17608470060712,4.26395416088416
1859,Sub-Saharan Africa (IDA & IBRD countries),TSS,2006,10.727096770967,9.24119965408985,7.63918696381043,6.17211278394091,5.17635006769058,4.26430897177273
1860,Upper middle income,UMC,2006,9.1584120183422,8.53603504421747,7.70691305891327,8.12201755988781,8.39702462275742,7.75170802032815
1861,World,WLD,2006,9.18875716082383,8.55002690399164,7.71531504806284,7.42156800449839,7.15298697299423,6.57180489251975
1862,Afghanistan,AFG,2007,10.5455138136393,8.13069650397638,6.74127474384296,5.69006764487998,4.68171099019235,3.78813119824372
1863,Albania,ALB,2007,9.78342677239478,8.09807061720068,6.5993132120028,6.38988410829701,6.8227221358215,6.97086799932012
1864,Algeria,DZA,2007,10.7870897652432,11.0427738881058,9.94348227964313,8.31021137414844,7.11367513140441,5.91794353103857
1865,American Samoa,ASM,2007,10.12499102076,7.02894906975074,6.73802169384383,6.77393865383234,6.721859061849,6.67516701386395
1866,Andorra,AND,2007,4.70458501069526,5.92955744217253,8.41936041027276,10.0442424967117,9.85956660953672,9.4158130389148
1867,Angola,AGO,2007,10.4282278977619,8.83377198745652,7.29322762069494,6.04911906108511,5.15381362142402,4.38206076557405
1868,Antigua and Barbuda,ATG,2007,8.17309914490409,8.02403512826439,7.59186503351052,7.91310376704414,8.73584469609429,8.44927201294199
1869,Argentina,ARG,2007,8.30023460518182,7.92661761296849,7.81933570952274,7.1938135175446,6.2086906662441,5.71821311764822
1870,Armenia,ARM,2007,9.93657150162638,9.35641117443972,7.40807906927987,6.3675481001779,6.23161433631506,7.46612309751055
1871,Aruba,ABW,2007,6.32448925182428,5.72215694212673,5.9393915456242,6.96434390212594,8.31218587382619,9.21568433837252
1872,Australia,AUS,2007,6.59671298975659,6.93533953830516,6.78407527477853,6.99224498625732,7.45363057855574,7.23280460676422
1873,Austria,AUT,2007,5.69815029334697,6.05061513462098,6.21409767791391,6.47554060477858,7.74873208574727,8.27894383585108
1874,Azerbaijan,AZE,2007,10.4995967042908,9.93899259785936,8.40999540565879,7.37053394769922,7.69674096199045,7.97730118598161
1875,"Bahamas, The",BHS,2007,8.37169761611816,7.91757315016255,7.93414108821476,8.25219117770879,8.26794429913548,7.76411601902325
1876,Bahrain,BHR,2007,8.88536068437229,10.6858630808182,10.8232642848802,9.74815576774476,8.60012274176276,7.53420743357907
1877,Bangladesh,BGD,2007,10.4921465820747,9.8849438196153,8.92996705921763,7.76299822354075,6.51802294693315,5.14650230409622
1878,Barbados,BRB,2007,6.84110159783149,6.96059528299559,6.80268032443064,7.26655551521518,7.41918314257817,7.92394702799113
1879,Belarus,BLR,2007,6.68051932072119,7.6395178129491,7.15277924805837,6.64213431637427,6.61448723928839,6.89939834377678
1880,Belgium,BEL,2007,5.84113357050542,5.8985904488791,6.29407548590513,6.31953932972983,6.93824912118012,7.40363328312907
1881,Belize,BLZ,2007,10.8017512886554,9.64997856460493,8.33853746468223,7.35250929148424,6.42049156255591,5.28154631901944
1882,Benin,BEN,2007,10.4746691166233,8.98191093392091,7.48397451756699,6.20266087563701,5.22987790185337,4.35961244718489
1883,Bermuda,BMU,2007,5.49157454943496,5.73208146400876,6.41660114394956,6.97161710065831,7.89047685120947,8.51795322448854
1884,Bhutan,BTN,2007,12.362447959118,10.6492409216046,8.76752429097979,6.97092620599002,5.72697048647919,4.82820030812285
1885,Bolivia,BOL,2007,10.6972547566963,9.29361032542807,8.03349234433841,6.91690081342735,5.86664494950917,5.01924991250984
1886,Bosnia and Herzegovina,BIH,2007,6.91431356563647,7.65432646063093,7.89176583722834,7.46721020180642,6.46496173762364,6.76280834175097
1887,Botswana,BWA,2007,11.1401266558406,11.0530800216521,9.87346865399909,7.58321593491223,5.92056546449688,4.99208463243463
1888,Brazil,BRA,2007,8.91694263938576,9.18629898925891,8.78242980899088,7.87928842416188,7.20923523217592,6.8566119921172
1889,British Virgin Islands,VGB,2007,7.07074690432999,7.83579146620396,9.06222888240397,8.90843126429529,9.4329205773326,8.92026185030365
1890,Brunei Darussalam,BRN,2007,9.98895363287398,10.2231366159454,9.40763856286763,8.66559885117782,8.19640440750048,6.91972052691171
1891,Bulgaria,BGR,2007,5.98430256586511,6.46571674677511,6.65313571942276,7.02753559446009,6.67352476085745,6.21666754697928
1892,Burkina Faso,BFA,2007,10.7009680213944,9.3028994904301,7.67804006607728,5.98554290449466,4.79773249463257,4.00065512287253
1893,Burundi,BDI,2007,11.7061192129005,10.5421524196398,8.30272935204282,5.68673244978663,4.2505815108763,3.2599302012862
1894,Cabo Verde,CPV,2007,11.6820714738563,10.0982780245469,8.16176715939805,6.35558704779253,5.61442902764229,5.32707326982981
1895,Cambodia,KHM,2007,11.6448911391748,10.6137953544741,7.12147293016004,5.48416173525964,6.74455803953244,6.1941834735599
1896,Cameroon,CMR,2007,11.1709215992478,9.49029337120701,7.73925670722887,6.17037000112498,5.01636680158348,3.99791237135165
1897,Canada,CAN,2007,6.57009844886707,6.66611382435886,6.67656332829249,6.57465653213604,6.90830762410468,7.88469370600496
1898,Cayman Islands,CYM,2007,5.40728799729337,7.35964336179274,9.31995940056123,10.472267001015,11.5210858359703,10.1677712102215
1899,Central African Republic,CAF,2007,11.2940671764201,9.2110062698298,7.11904417786771,5.57613381142793,5.08909214791568,4.43850267379679
1900,Chad,TCD,2007,10.2583886584369,8.33912171423277,7.02837415335308,6.26397200081244,5.0253346819289,3.96036278477085
1901,Channel Islands,CHI,2007,5.96544708966027,5.95588094615537,6.63507713500379,6.79068640268362,8.14652780877917,8.45455762963719
1902,Chile,CHL,2007,8.46567100083962,7.99075024456752,7.6366027549472,7.51194794178138,7.48645009282011,7.23901805177899
1903,China,CHN,2007,8.84411273048598,8.36892287048278,7.40496741538032,8.10120386031429,9.66914527853888,9.16533089387248
1904,Colombia,COL,2007,9.50929620982865,8.94293196953658,8.28893833621746,7.45273374411069,7.16204602169119,6.97462093335343
1905,Comoros,COM,2007,11.2104244513468,9.49570633289624,7.12824733333441,5.72300309312189,4.87332428949551,4.45373979940789
1906,"Congo, Dem. Rep.",COD,2007,10.3901676346391,8.53519392671065,6.78380967667654,5.69197951655144,4.97799411698457,4.16367085080776
1907,"Congo, Rep.",COG,2007,10.4359005764105,9.54277733863258,8.41978401769144,7.292439764104,6.03705737119668,4.89069979344387
1908,Costa Rica,CRI,2007,9.30595498536698,9.14237489496102,8.27052878067862,7.37346425777288,7.05418199994205,7.04200291211498
1909,Cote d'Ivoire,CIV,2007,10.5861703782151,9.02871183993426,8.68826390039841,7.01088731641555,5.26899840928168,3.97991133960751
1910,Croatia,HRV,2007,5.68214576483208,6.34464965215052,6.61027579869107,6.37895851314001,6.28476747720896,6.83172191608983
1911,Cuba,CUB,2007,7.29715574339382,6.78179693511228,5.69928976737276,7.73553535752219,9.2771415076977,9.60537852095108
1912,Curacao,CUW,2007,6.9622835705455,6.08042679918879,5.40015469034525,5.84656422998922,7.12123703554833,8.5079689888489
1913,Cyprus,CYP,2007,7.93952336656753,8.65963925890295,8.64504041820063,7.91481763614823,7.51288160527355,7.11964872943294
1914,Czechia,CZE,2007,6.0432375450399,6.41674330412205,7.52631913996292,8.47135653790438,6.70121130755814,6.55180142543772
1915,Denmark,DNK,2007,5.80727076750687,5.39913687138567,5.85684344273009,6.7428600974857,6.96445465627894,7.62139203760147
1916,Djibouti,DJI,2007,10.2161963752099,9.13619255503866,8.52715140650189,7.71179800039352,6.44584849799384,5.13536868679314
1917,Dominica,DMA,2007,9.0117002738362,8.50063699863814,6.41684605134063,6.4578482625313,7.51365520069118,6.88983584471877
1918,Dominican Republic,DOM,2007,10.3080485958162,9.36209152074066,8.38075604989971,7.35464243889735,6.47464526744429,6.01453209107231
1919,Ecuador,ECU,2007,9.96165767517259,9.24436331301848,8.23714506659512,7.27258169078485,6.50302404981763,5.75656732593364
1920,"Egypt, Arab Rep.",EGY,2007,10.4277952967982,9.89646934547475,8.53157279533926,7.09601979553925,6.15100826869526,5.47147114584122
1921,El Salvador,SLV,2007,10.1091061394239,8.65823101065855,8.24405761204923,7.37707724779351,6.4806421574176,5.60077336886924
1922,Equatorial Guinea,GNQ,2007,11.2248364856347,9.19460367089341,6.95461800400497,6.00559559431613,5.39993423374115,5.09459088907898
1923,Eritrea,ERI,2007,10.4522782701603,8.9672114864493,7.54160643314179,6.42478628004461,5.38668916279763,4.4309056034963
1924,Estonia,EST,2007,6.48499129187583,6.7281497170121,6.38463355837161,6.42080415815542,6.50596884589303,6.34825387997633
1925,Eswatini,SWZ,2007,13.0303054541641,11.2897792969462,8.52337010088191,5.85516767584123,4.62042860812121,4.10015490896099
1926,Ethiopia,ETH,2007,10.9319965679286,8.59326882802186,7.10259876859745,5.86671206230601,5.0225186414314,4.1729523284656
1927,Faroe Islands,FRO,2007,7.90022578217396,5.46177830340824,5.2144930652618,5.88323836146651,6.70465541339641,7.10461240726803
1928,Fiji,FJI,2007,9.9193239627776,9.65017458028515,8.91104544131099,7.04591358333199,6.37430104839874,6.20556685290092
1929,Finland,FIN,2007,5.95993075971241,5.96760188984035,6.02026215994566,5.76364988665627,6.0028631474091,6.83733016507012
1930,France,FRA,2007,6.05559114792185,6.01342839672992,6.15460120231825,6.37184814541602,6.87131896083332,6.93520024034096
1931,French Polynesia,PYF,2007,9.98016012295551,9.18065371840675,7.8262218888893,7.36994166263342,7.6991284493492,7.41205983736473
1932,Gabon,GAB,2007,10.7538349558022,9.6465859389495,8.24961497990889,6.78186779182058,5.53390966332312,4.54051241730339
1933,"Gambia, The",GMB,2007,10.6460723040964,9.08577123380958,7.71902494053185,6.54874318095721,5.44594539393909,4.31936594163364
1934,Georgia,GEO,2007,8.17740982634147,7.94660698431559,6.8522943528171,6.60529229018044,6.16875453950711,7.35322040025053
1935,Germany,DEU,2007,5.41861519978807,5.6434212095656,5.82036180478638,5.54384854954415,7.17799825271222,8.36737789342699
1936,Ghana,GHA,2007,10.7836490726032,10.0745690146788,8.69333394028196,6.70771324767855,5.27503171782532,4.77476522594195
1937,Gibraltar,GIB,2007,6.24563736081103,6.2954960943992,6.37859398371281,6.8040551769985,6.90044872860229,7.33588166860562
1938,Greece,GRC,2007,5.04780311732512,6.11495126311799,7.28907986344497,7.40932442750789,7.68296041329642,7.36293134852884
1939,Greenland,GRL,2007,8.81860114845147,7.64379177256895,6.58006212934199,5.53704226677963,7.57977972324202,10.0555398663278
1940,Grenada,GRD,2007,11.0067720090293,10.3693002257336,7.25959367945824,5.9665914221219,5.84469525959368,6.24650112866817
1941,Guam,GUM,2007,8.47356250963465,7.41297980576538,7.00909511330353,7.28225682133498,7.53938646523817,7.19469708648065
1942,Guatemala,GTM,2007,11.2720196333574,9.51257143507027,7.99156430335273,6.43088943313309,5.18366648269509,4.37847513765089
1943,Guinea,GIN,2007,10.8959690105036,8.63149332000973,6.84230242004322,5.6802065720046,4.92993250151138,4.25451645280151
1944,Guinea-Bissau,GNB,2007,10.487757621909,9.57935959829581,8.09342403811815,6.70051556448472,5.0668708131904,4.02318521233871
1945,Guyana,GUY,2007,10.0437233480571,8.12695711054406,7.79682541355384,7.51451407011808,6.99217880333188,6.2742148174593
1946,Haiti,HTI,2007,11.2667104182062,9.85631911471576,8.19545147802761,6.56995488346592,5.52650914073572,4.81034572399008
1947,Honduras,HND,2007,11.0099304248563,9.85473614844944,8.66859745849855,7.12894692867121,5.62410886408088,4.52036095177561
1948,"Hong Kong SAR, China",HKG,2007,6.03947739580034,6.8910830934782,7.97838390204167,8.54433329371192,9.05636389763919,9.72693020321419
1949,Hungary,HUN,2007,5.76033359929116,6.13628702964932,7.15690136852131,7.78473250379144,6.73613807430416,5.85975726252124
1950,Iceland,ISL,2007,7.4110268235048,7.07536532195069,7.46103286998755,7.02307141713214,6.65636040959201,7.28552145194027
1951,India,IND,2007,9.92613057496753,9.25328542391752,8.22117329548415,7.40468676787737,6.58290125616462,5.84850979626001
1952,Indonesia,IDN,2007,8.86407465946861,8.96141530827848,8.83594143227945,8.23031411201116,7.57200285533027,6.73030192090317
1953,"Iran, Islamic Rep.",IRN,2007,11.8877353818278,12.7481260656747,10.611200208631,7.79468287792949,6.72314213021805,5.89681480083677
1954,Iraq,IRQ,2007,10.5040197015245,8.95880821907445,7.84065813897332,6.97671747176263,6.01125962030796,4.90727932905095
1955,Ireland,IRL,2007,6.55053989680356,8.34924008873985,9.03286544800389,8.15448221819351,7.54935643878925,6.94792394762504
1956,Isle of Man,IMN,2007,5.88357334635099,5.36978276787894,5.66390041493776,6.29118867463998,7.42250427141811,7.75201366853796
1957,Israel,ISR,2007,7.82903660413388,7.83481026141015,7.58311577832455,7.39286950482214,6.40921464324629,5.56862133881158
1958,Italy,ITA,2007,4.67836518788613,4.90944484109456,5.8588323500823,7.27676270893957,7.79092586805343,7.93468016475647
1959,Jamaica,JAM,2007,10.353052559732,9.80396977714497,8.36262288584964,7.28130080107446,7.12185652583951,6.63904678377595
1960,Japan,JPN,2007,4.64280726816456,5.23292650470422,5.87365606579127,7.15320550829408,7.00618381580493,6.14841122849853
1961,Jordan,JOR,2007,10.5909914083055,9.29093551299045,8.02535025367935,7.22581946211472,6.47901408883707,5.45762238310289
1962,Kazakhstan,KAZ,2007,9.44480041093049,9.25964360827206,7.79167419354742,7.32797865827981,6.84490915513727,6.87293147180552
1963,Kenya,KEN,2007,11.3594633836909,10.1244746548348,8.35097658943878,6.69372044333218,5.40736596730749,4.23563059163693
1964,Kiribati,KIR,2007,10.9309834521727,9.67596240702658,7.79150890815091,6.29432453729507,6.30201226192078,5.87918740750706
1965,"Korea, Dem. People's Rep.",PRK,2007,7.68368992443396,7.19215554415135,6.68897308744644,7.39029321614906,9.08716075428818,7.79507490599886
1966,"Korea, Rep.",KOR,2007,6.32833092617866,6.90067234606018,7.90033343856867,8.17507016379424,8.81907311701258,8.44786790728353
1967,Kosovo,XKX,2007,11.1387917431991,9.88055357792473,8.07407151162661,7.11790870561769,6.43519830739599,5.82530068047859
1968,Kuwait,KWT,2007,8.43048430674744,10.6525108013854,11.6411678588857,11.1066569860861,9.40471571229632,7.29238130378376
1969,Kyrgyz Republic,KGZ,2007,11.7729846290907,10.5998361769857,8.03511473792654,7.1093430970226,6.23752713237944,6.21440590722392
1970,Lao PDR,LAO,2007,11.607666770895,9.82404814018934,7.98141852559028,6.64379187151972,5.69149962411267,4.88986168676943
1971,Latvia,LVA,2007,6.56108769067362,7.01015829253621,6.06409822691775,6.17997244665441,6.4908123175097,6.58399256920184
1972,Lebanon,LBN,2007,9.64354615308511,9.16373297496949,8.39371104442172,7.58331134782178,7.14628747155624,6.70627493981466
1973,Lesotho,LSO,2007,12.082996292094,10.8585433599956,8.53020736734723,6.18533805215745,4.88927362451393,4.46024624286414
1974,Liberia,LBR,2007,9.7241005302152,8.79681517494655,8.01653847356195,6.78207897093942,5.40482426512663,4.14492095702416
1975,Libya,LBY,2007,10.426075211033,10.6790082106994,10.645614855977,9.47011544702604,7.7786520482424,5.71441283184646
1976,Liechtenstein,LIE,2007,5.86600802716888,5.8547812175475,6.02599006427349,6.94097504841562,8.38081338235707,8.79901204075332
1977,Lithuania,LTU,2007,7.07770973236719,6.59866337777896,5.88743528149667,6.22299122620646,6.88374872090691,7.02890828184662
1978,Luxembourg,LUX,2007,5.6943368553693,5.73358534998296,6.68773691114347,7.34545905245871,8.19673824352658,8.31200487507617
1979,"Macao SAR, China",MAC,2007,9.35608955836021,9.97110419268843,7.90440148393952,7.95305829496094,9.03133796909081,9.9192781640909
1980,Madagascar,MDG,2007,10.5378189586339,8.63824583925131,7.53319833857937,6.61968218672746,5.46412635331501,4.32352941621332
1981,Malawi,MWI,2007,10.843690202148,10.0101456357749,8.12816137387259,5.35411078128419,4.01481089393464,3.40170117307973
1982,Malaysia,MYS,2007,10.2192105697136,9.66819566395333,8.28445381503419,7.3054762220632,6.83027826622626,6.30786401022689
1983,Maldives,MDV,2007,13.2747829598223,12.6221970392659,9.36838540343747,7.35787369010635,6.54311821444156,5.48120070599116
1984,Mali,MLI,2007,10.7232879240257,9.33752520457292,7.69878222352136,5.92226656079365,4.41303793642037,3.32604577408021
1985,Malta,MLT,2007,6.74649968474301,6.75492258154567,7.02541789600851,6.86008846448185,6.09697401416009,6.19227307512743
1986,Marshall Islands,MHL,2007,10.9671667836346,10.2824301511732,8.62464672521386,6.75442423322775,5.82310654198517,5.03025359913507
1987,Mauritania,MRT,2007,10.8526759194424,9.12727545746327,7.53306122243825,6.27124197481765,5.35573426118688,4.4260272720333
1988,Mauritius,MUS,2007,7.99511868060255,7.54521016617791,8.57246472165827,7.59909892974409,6.98149296939619,7.87527884302078
1989,Mexico,MEX,2007,9.67598816027719,9.02730382804691,8.46244660168041,7.90617768061269,7.13883544099722,6.21716058633043
1990,"Micronesia, Fed. Sts.",FSM,2007,10.778569981024,9.28904364487187,7.81794064002653,6.59002560843052,5.86690985463992,5.34092374583172
1991,Moldova,MDA,2007,8.63708970812896,9.18282094579678,7.41348707739435,6.665780335818,6.10545407448908,6.60529070834188
1992,Monaco,MCO,2007,4.25342696801496,3.94062988745438,4.33622619522218,5.11821889662363,7.19126621484866,7.48873010518568
